,label,clean_data
3728,1,son meteoroloji ulke genel sicak hava art meteoroloji den onemli uyari gel gelen son dakika bilgi ulke genelin yagisli serin havan etki girecek tahmin edil ulke genelin yagisli balkan uzerinde gelen serin havan etki girme beklen genel mudurluk duyuru gok gurultulu saganak agirlikli yagis hafta son yurt etki hissettirecek tahmin edil yagis anadolu guney dogu cuma gunu dogu anadolu guneydogu guneydogu anadolu dogu aralik yerel duzey kuvvetli olacak ongorulu kuvvetli ruzgâr yerel dolu yagis muhtemel olumsuzluk karsi anlik uyari dikkat alinma isten ogle saat saganak yer yer gok gurultulu saganak etkili olacak tahmin edil meteoroloji bolge mudurluk bolge tahmin erken uyari acikla bolge yagisli havan etki girme beklen genellik saganak gok gurultulu saganak seklî gorul yagis aksam saat bolge terk etme ongorulu mevsim normal uzerinde seyreden hava sicaklik cuma derece azalarak mevsim normal civar olacak tahmin edil
3729,1,turkiyeavustralya hat klip manga super guc isimli yeni maxi singlelari hayran sevindir yer alan yad gel sarki akustik yer aldik toplam sarki bulunan maxi single isim vere super guc sarki ferman akgul muzik ferman akgul yagmur sarigul manga grup eleman yeni maxi singlelari duygu dile getir genel hissiyat birlik butunluk korumak fazla mucadele etme gerektik yon dunyada irkcilik ayrimcilik art basla karsi diren doga zarar verdik kutuplastirici politika izle devam ettik surec cocuk tas toprak birak hale gelecek hala gec son parca duygu yaz turkiye hat aylik surec super guc sarki yasayan dinamik klip cekim gerceklestiren manga konser gittik sehir goruntu ani olusan sahne seven paylas goruntul yer aldik klip grup bulunan anit canakkale sehit abide ziyaret goruntu begeni toplu ferman akgul yonetmenlig ustlendik klip illustrasyon calisma kaan demircelik kurgu renk tayfun hacioglu imza tasi produktorluk duzenleme yagmur sarigul ustlendik maxi singlein arda ertem yapil
3730,0,basbakan ahmet davutoglu yeni tasarruf tedbir acikla dugun nisan sunnet organizasyon saray tercih edin basbakan ahmet davutoglu ekonomi donus program ikinci safha bugun acikla devlet kurum plaket sunmama harcama tasfiye kamu kurum tasit edinme kisitlamadan halk tasarruf konu bilinclendir onlem alinacak aciklayan davutoglu tabi asil buyuk masraf kalem saray kapsam degerlendir bun saray sunnet dugun nisan organizasyon halk hizmet olduk mujdele ekonomi kurmay bugun oglen saat yeni ekonomik donus paket aktaran basbakan davutoglu onemli aciklama bulun makro ekonomik yapi butuncul ele alin yaklasim somut alan inme onem arz rasyonel sogukkanli kriz yonet mantik piyasa buyuk sinav gec tasarruf tedbir basvurma gerektik soyleyen davutoglu laf dolandirman manas arkadas kemer sik dugun nisan davet saray tercih edebil dam diyerek agiz bakla ankara zaman tesis ihtiyac duyduk ekleyen davutoglu elde imkân ekonomi kazandirmama israf olacak ifade hesapla ayni gece farkli dugun sigabil kapasite genis kir dugun buyrun orman salon iste hay hay yer salon civar yasayan aile rahatsiz etmemek dileyen gelip tesis faydalanabilecek mujdele musteri arzu ettik takdirde sanat temin edebilecek ekleyen basbakan der yavuz bingol standup isteyen safak sez laf bak ifade yer verdi ornek dugun senaryo basin mensup paylasan davutoglunun aktardik gel damat ufak ucret karsilik kiraladik diyanet bagli mercedes nikâh araba halletme art genc cift gorduk papa yol saray gir giris gunu program bilâl sumeyye musait ooo acil diyerek cicek burun cifte geleneksel oyun oyna nokta gonul art dugun salon gecis saglan ufak ekstra ode karsilik melih gokcek nikâh kiy iki dev segmen kedi cift sahitlik yap saray dugun organizasyon acilma ekonomi yil milyar dolar fayda saglayacak ongorduk soyleyen davutoglu acikladik paket cikan detay sekil gun rasgele secil bulunduk sehir bozuk para arayarak dis kal para tedavul girme sagla devlet daire koltuk ara kontrol edil bulunan bozuk para hazine bagislan saray gezi basla gezmek isteyen vatandas lira tahsil edilerek para hazine aktaril barcelonanin yontem kullanarak yil milyon euro gelir elde ettik bilin meclis milletvekili konus kursu arka tbmmnin gunku gundem reklam alin bedelli askerlik konusul ciftkaplan termal vermek iste yonetmelik firsat kaciril yapim devam ede gise kocaeli edirne derhâl faaliyet geciril kopru gecis ucret simdiden tahsil edil baslan vatandas sekil helallesil ozellestirilmeyen son kurum turkiye atom enerji kurum satil kuru talip cikmama hali azi elde kullanilmayan notron uygun fiyat cern veril calisil
3731,1,ales zaman yapil ales sinav tarihî olc sec yerlestir osym uygulan akademik personel lisansustu egitim giris sinav ales zaman baslayacak merak konu sinav bilgi almak isteyen vatandas husus osymnin acikladik bilgi ogrenmek iste ales zaman yapil zaman akademik kariyer hayalî kura yuksek lisans egitim almak isteyen vatandas yonelik duzenlenen yapil arastirma kazan merak edilen personel lisansustu egitim giris sinav mayis yapil sonuc mayis aciklan konu sinav mart basla mart son bulacak ales nin sistem uzerinde gerceklestiril sinav aday sayisal sozel test uygulan sayisal testi aday sayisal mantiksal akil yurut muhakeme beceri olc yonelik soru sozel testi sozel akil yurut muhakeme beceri olc yonelik soru olus soru belirli yuksekogretim program kazanilan yeterlik bilgi olc yonelik farkli alan gelen yuksekogretim kurum mezun cevaplayabilecek nitelik olacak sinav turk olacak
3732,0,yas cikardik kisisel gelis kitap tepki ceken yeralti edebiyat unlu elestiri yanitla yas yaz kusak gelen isim san yaz dusun art vandelay uzun ara cikardik eser pozitif dusun mutlu yaslan isimli kisisel gelis kitap seven tepki cek yil yazdik aykiri kitap uyusturucu bagimlilik yasadik escinsel iliski sik ettiren vandelay yeni kitap yas gelme hala pozitif dusun gucu yasa simsiki saril kilavuz hayran yazar eski kitap yakarak protesto hazirlan kusak yasayan son temsilci art vandelay ozellik kan karanlik yuruyen aynisi hayvan evlat isim turkce cevrilen kitap edebiyat dunya onemli yer edin donem eser duyduk pismanlik valla zaman ney kafa yaz yas okur inan yuzum kizar ortay koyan usta edebiyatci oncelik gecmis hakkinda onemli nokta aciklik kavustur sucla savas yil yeni moda olmus hiccilik cinsel devrim falan kaptir sabahtan aksam icki sigara cigaralik eroin takilip sokak dolas afedersiniz kafa milyon gez kumar oyna esin dost kizin hâllen sade kal kapilip ara badem hala akli hadi yap gidip arsiz yaz yaz taniyan cikmaz aaa art vandelay dediginde goz kacir yer ara sirf nitelendirdik donem art mutlak iyilik verdik ifade ede vandelay aciklama zamaninda gunah girdi aykiri yaz yemedik halt kal geri kal devam mazallah yas gor okyanus kenar guzel domates biber kedi kopek keyfî bak sukur diyerek surdur pozitif dusun mutlu yaslan dan bilhassa genc hayran tepki alma normal olduk kaydeden vandelay son soyle anli eski art vandelay iste sabah uyandik bas zonklu yatak icinde bira getirme yanim yatan kadin donduk kadin olmadik farket yaz yer napalim ayak cukur sigara kumar olmayinca fazla kisisel gelis kitap cikti ortay begen
3733,1,besiktas taraftar arena ulas besiktasli taraftar galatasaray derbi oynanacak turk telekom stat ulas vodafone park toplanarak otobus saat yol cikan siyahbeyazli taraftar guvenlik onlem eslik stat giris yap ara taskinlik yapan taraftar polis gozalti alindiotobuslerden indirilen taraftar guvenlik tribun giris saglan
3734,0,akaryakit fiyat facia onle park hali alev alan arac tllik benzin olma sayesinde kendiliginden son esen ilce hayli ilginc olay yasan park hali arac bilinmeyen yan basla arac sahip bakkal dukkân park ettik araci ant alev aldik belirt yangin tup cikaran son ifade yer verdi sabah dukkân gelir liralik benzin aldik soyleyen arac sahip oglen yoktu tutus dakika yanip kendiliginden son seklî konus gorgu tanik ihbar olay intikal ede itfaiye ekip olay geldik yangin durum yoktu hemen sogut calisma basla cabucak sogu aktar yangin sirasinda patla yasanmadik soyleyen mahalleli topla ikiuc bin liralik hasar sanayi iki gun toparlan
3735,0,bahar konser yerel ozan anlasabilen kirikkale universite ofke teoman mfo universite bahar hazirlik sur okul festival yer alacak sanatci temas siklastir durum gectik yil olduk yil unlu sanatci getirmek zorlanan kirikkale universite gorustuk isim aldik okul verdi ara hastalik zaman kusur bak muzik birak seklî yanit bahar huzun ara yasa hâlihazirda cografi ekonomik ant akli gelmeyen sebep universite magdur olduk belirten rektor fatih kaya cocuk dunya goz teoman mfo sebnem ferah gor iki bira icip yer kus anlam buyrun davet mardinli yusuf kabul kimbilir adam tepki dile getir sene kirikkale universite rektor atanma yan gun yuz goremedik ifade ede fatih kaya yas senet sikil cocuk yap dakiler ogrenci yazik diyerek makam agirladik gazeteci seslen ders bit ankara git dusunce ogrenci bahar okul tutmak fedakârlik kacinmayacak sart ortada olduk uzulerek soyleyen deneyimli rektor devam sarkici tutup zor getir odenek odenek rihanna gel ayna gel buyrun liste bugun gelen unlu isim teoman universite zamaninda arkadas sahne icip icip teoman abi ceker dov deyip dur cagirdik cagiracak pisman herif ogrenci universite durum kabul etme ekleyen rektor kaya arkadas azcik insan icinde olacak dolan opusen koklasan cift yaka azcik firca ekle kose don batak aralik bak king tane gazete kâgit saril bira kutu gormeyeli sene bak prezervatif falan rektor fatih kaya sene sarkici sade mardinli yusuf kalma hali direkt dikey gecis dusunebilecek soyle valla calis hayat fedakârlik bak eskisehir dusun rektor kent hayirli degisiklik gelecek vurgula muhabir sayin rektor sene bahar program alabil seklî soru karsi goz dolduk fark edilen kaya kirikkale halk universite cekmek bastirdik ilan basin mensup paylas program acilis rektor konusma yerel asik atisma mardinli yusuf konser kapanis son gorulduk bas dus arkadas saat uzatabil konusma uzat dekan cikip sahne sarki soyle sarki soyle fikra mikra biseyler anlat sahne cikmamak direnen dekan hakkinda disiplin sorusturma baslatacak sinyal verdi
3736,1,turk universite liste londra merkezli derecelendir kurulus times the asya nin universite siralama yayimla turkiye den yuksekogretim kurum yer aldik siralama derece ncilikla elde asya liste zirve cin gelen universite yer asya kita universite arastir etki uluslararasi gorunum endustri baglanti ogretim kalite kriter listele cin hong kong singapur guney kore den yuksekogretim kurum ciktik siralama asya nin ulusal singapur hong kong bilim teknoloji universite takip yil liste turkiye den yuksekogretim kurum yer bul derece nci sira sabanci dan gel koc bilkent bogazici hacettepe odtu uncu sira takip yil ozellik turk universite den devam ede sira kayip sur hacettepe universite sira yukselerek performans goster hacettepe inci siradan yuksel
3737,0,turizmci hukûmet cagri gozalti yollayin bat ust uste gelen teror saldiri temmuz darbe tesebbus hemen pesisira kamu personel getirilen izin yasak tarihî zor gun geciren turizmci sezon bitmeden hukûmet seslen feto operasyon kapsam gozalti otel agirlayabilecek belirten sayi turizmci devlet turizm krli cozum olduk gorus doluluk oran dusme uzerine sabah turkiye turizmci birlik ttb bina duzenlenen basin toplanti hukûmet seslenen turizmci sezon azi makul zarar kapatmak gozalti teslim edilme oner ttb baskan malik konusma gun iceri binlerce yeterli kapasite cezaevi olmadik belirt afedersiniz kuru bit adam getiri tutar otel yerlesen yer kac diyerek hukûmet yetkili seslen mahkûm belli rayic fiyat uzerinde hukûmet anlasabilecek ifade ede ttb baskan mal varlik pekâlâ aktarim olabilecek vurgulayarak devam bak arkadas bugun salon dost calis arkadas istikrar sur hukûmet destek cikti normal istikrar yer kac yakisiksiz ifade kullanabil cirkin bun cozum oneri gel gun kamyon adam iceri sikistir insan getiri otel bos dur mal sati sav odeme yap ode direkt kal geri kon kal turizm kazan demokrasi kazan gel deyi ttb baskan mikrofon bas gecen otel zincir sahip mustafa yaz sicak silivri kandirali mahpusluk ceza olmadik caydirici isten guney inilme gerektik dikkat cek agustos antalya hafta gecir bak zaman kalkis deneyimli gozalti isim kalacak oda kesinlik klima kullanilmayacak havuz sicaklik derece dusurulmeyecek belirterek hukûmet guven verdi
3738,0,gezi park olay basbakan hukûmet rota hoca cevir yaklasik hafta sure gezi park olay kaynaklandik anlayamayan bun konusma dile getiren basbakan recep tayyip erdogan durum izah etmek hukûmet yetkili seferber konu piyes aktarmak resimli anlatim yol deneyen akpli vekil burokrat basbakan hâlen marjinal grup fidan dik seviye asamadigni ifade ederle yurt dis getiril hoca camia sicak bak basbakan konu olduk acmak hayli zorlanan akpnin gelen isim recep tayyip erdogan kizdirmamak oncelik ufak piyes duzenle piyes bakan muammer guler maki suat kilic cam bulent arinc aglayan agac cevre orman bakan erdogan bayraktar aman ormanci can ormanci canlandirma uzerine neselenen olay cozemeyen basbakan ozellik maki rol sebebiyle muammer gul tebrik piyes anlatim basarisiz olma art olay resimli sekil anlatma salih memecan koz oynayan akpli kurmay deneyimli karikaturist basbakanlik bina cagir gezi park olay gunu tayyip erdogan aktaran salih memecan basbakan kahkaha kriz sokma basar yasanan anlama yardimci uzak ara basbakan ulan salih alem adam oluce yeter diyerek huzur uzaklastirdik karikaturist gitme parti goz hoca arayis cevril salih memecan hamle basarisizlik sonuclanma art rota hoca cevirdik belirten akp basin sozcu nedim gundem onemli isim olduk belirt abdli unlu pedagog cocuk gelis uzman prof steven alman camia deneyimli isim alzheimer konu calisma yil nobel tip odul layik gorulen basarili cek norolog temas surduk belirten nedim kisa sure icinde isim anlasarak sayin basbakan gezi olay hakkinda fikir verebil hoca aday imza yak olduk mujdeleyen basin sozcu gec basbakan afrika gezi donus yeni hoca isim aciklamak iste tebdil mekân ferahlik derle fas deniz hava falan zihnî donus bak durum hoca alabil sukur maddi sikinti erdogan durum hali geri giderek oyun hamur secenek yonelecek ekle
3739,0,komisyon gorusme yasanan kavga duzenlemek toplanan meclis komisyon oturum yumruk konus egitim sistem gorusulduk komisyon yasanan arbede giderek kontrol cikma uzerine toplanan meclis arbede duzenle komisyon oturum olayli basla meclis sinir iceri yasanan kavga itisme kural baglanma amac tuzuk yapil degisiklik gorusulduk komisyon oturum cekmek serbest madde uzerinde tartisma damga vur akp chp milletvekili arasi sozlu satasma kisa sure yumruklas donus oyla sonuc meclis arbede uygulanma kabul edilen kural meclis cati kursu isgal sayilmak parti milletvekili dakika boyun kursu kontrol tutmali bun basaran parti kursu karsi taraf rakip parti isgal dakika savusturarak komisyon sahip olman yol ara toplanti salon isgal savun ekip cikacak arbede iki ekip birer milletvekili meclis bahce guresme belirlen gures kazanan milletvekili grup salon oncelik isgal hak sahip kavga sirasinda karsi taraf firlatmak amac kullanilabil arac gerec meclis cati temin edilebilen malzeme atas tel zimba hesap makine mikrofon bardak sinirli dis kalan madde madde sayil kullandik edilen milletvekili hafta arasi cisim agirlik komisyon toplanti men edil yarali tedavi genel baskan durum rapor vermek sivi takviye amac iki ekip kavga toplam dakika gecmemek iki mola hak arbede milletvekili danisman getir hak konu danisman sirf kavga getirilmek amac tutul maas milletvekili oden ustuste arbede galip ayrilan taraf milletvekili maas ikramiye veril oglen saat tekrar meclis arbede duzenle komisyon gundem madde hâlen tedavi sure gemci yeni komisyon baskan secilme galibiyet prim gunu ekonomik sart goz alinarak duzenlenme oturum hak acun medya milyon dolarlik teklif degerlendirilme belirlen
